user_id,item_id,item_name,playtime_forever
npeppers,250180,METAL SLUG 3,117
76561198034167696,730,Counter-Strike: Global Offensive,49102
76561198120526129,302830,BLOCKADE 3D,3500
76561198027754729,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",58
76561198083857294,207610,The Walking Dead,1351
RATmasterfy,209870,Blacklight: Retribution,119824
76561198058477537,8930,Sid Meier's Civilization V,24860
WatchAnimeEveryDay,730,Counter-Strike: Global Offensive,14444
fam4,730,Counter-Strike: Global Offensive,83431
EthanDaCookie,730,Counter-Strike: Global Offensive,16462
GrotesqueGOD,389570,Mitos.is: The Game,325
frost27820,237110,Mortal Kombat Komplete Edition,900
MARVOA,400,Portal,328
76561197988840650,214950,Total War: ROME II - Emperor Edition,6021
dootz,6020,STAR WARS™ Jedi Knight: Jedi Academy™,973
AlexLoThing,550,Left 4 Dead 2,2929
finding_dad,214490,Alien: Isolation,201
goosmurf,9480,Saints Row 2,2272
76561198061950314,730,Counter-Strike: Global Offensive,23228
76561198046431850,7940,Call of Duty 4: Modern Warfare,46
76561198073115586,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,1135
76561198043096353,730,Counter-Strike: Global Offensive,60897
76561198079705633,206210,Gotham City Impostors: Free To Play,1801
DansHome2,10500,Empire: Total War,3429
galaxyidoltetora,730,Counter-Strike: Global Offensive,83511
76561198090406732,730,Counter-Strike: Global Offensive,219
SALTTHEW0UND,730,Counter-Strike: Global Offensive,42748
76561198043516885,203290,America's Army: Proving Grounds,404
Jeeeeeeeeees,38460,MDK 2,431
Fuffy,730,Counter-Strike: Global Offensive,7925
itsjesusmate,730,Counter-Strike: Global Offensive,33368
76561198093768306,330830,Tales from the Borderlands,1971
micsisthebest,220,Half-Life 2,1369
threashold,34900,Bad Rats,21
IIWinterD3ath,220700,RPG Maker VX Ace,1083
76561197976922181,214950,Total War: ROME II - Emperor Edition,21975
76561197960608571,333930,Dirty Bomb,10869
1626466724893520,550,Left 4 Dead 2,3599
Slavonic,730,Counter-Strike: Global Offensive,80744
091263,32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,1267
76561198017176943,202200,Galactic Civilizations II: Ultimate Edition,79
theidiotgamer2,242700,Injustice: Gods Among Us Ultimate Edition,699
BENEMT,6060,STAR WARS™ Battlefront™ II,2280
76561198062484829,21090,F.E.A.R.,788
ElvisDetonandos,253980,Enclave,94
gocie,34900,Bad Rats,30
MysticalMrCool,8870,BioShock Infinite,157
PintoProAlto,245550,Free to Play,108
76561198054397103,10500,Empire: Total War,11212
76561198072812024,8930,Sid Meier's Civilization V,5129
76561198076068709,24740,Burnout Paradise: The Ultimate Box,573
76561198076701454,550,Left 4 Dead 2,16423
Danzi754,237110,Mortal Kombat Komplete Edition,259
TSEpsilon,250900,The Binding of Isaac: Rebirth,20855
xMedian,202970,Call of Duty: Black Ops II,10
76561198097640986,377160,Fallout 4,5014
VoxMaro,245390,"I Have No Mouth, and I Must Scream",195
trollunderthebridge,220,Half-Life 2,2952
76561198065488954,730,Counter-Strike: Global Offensive,43446
76561197982203533,205990,Warlock 2: the Exiled,5030
chocolate_fudge,730,Counter-Strike: Global Offensive,47978
TheRealMagik,220,Half-Life 2,2436
76561198044511328,240,Counter-Strike: Source,165374
76561198092339855,382780,Steve Chong Finds Out That Suicide is a Bad Idea,0
76561198072411281,332800,Five Nights at Freddy's 2,76
Lickidactyl,71340,Sonic Generations,5737
SlipperyPiggy,204100,Max Payne 3,241
DemonRainDrops,9450,"Warhammer 40,000: Dawn of War – Soulstorm",2146
Welshy_01,280,Half-Life: Source,805
zandypel,200510,XCOM: Enemy Unknown,7476
guatemalaaa,330840,Game of Thrones - A Telltale Games Series,861
76561198045702747,332310,LEGO® Worlds,1551
krogdog,50510,Burn Zombie Burn,262
helmerjunior,50130,Mafia II,807
tsunamitad,7200,TrackMania United,10488
zomethingelses,730,Counter-Strike: Global Offensive,21679
76561198047491592,231430,Company of Heroes 2,1970
76561198034319577,8930,Sid Meier's Civilization V,29035
76561198073580952,203140,Hitman: Absolution,10
76561198082569416,730,Counter-Strike: Global Offensive,42088
aquelecaraqfazaquilo,330840,Game of Thrones - A Telltale Games Series,1694
76561198068086260,202970,Call of Duty: Black Ops II,2350
Bradleyrit,230410,Warframe,23357
76561198047630659,230410,Warframe,5335
lollipopwarrior,730,Counter-Strike: Global Offensive,21417
FaggotofWisdom,17390,Spore,1855
jett1234,42700,Call of Duty: Black Ops,62
76561198081196810,232090,Killing Floor 2,2466
76561198040838342,8870,BioShock Infinite,1437
nattyking1961,550,Left 4 Dead 2,1521
revolverace,15700,Oddworld: Abe's Oddysee,2
haydenmaier1993,207610,The Walking Dead,758
TheofficalSneakyJew,730,Counter-Strike: Global Offensive,89806
76561197973688926,230410,Warframe,29838
76561198056592176,8870,BioShock Infinite,388
PENGAmurungu,310370,The Way of Life Free Edition,7
AwesomenessD,201810,Wolfenstein: The New Order,649
mkryu,730,Counter-Strike: Global Offensive,2386
TheRealNorthern,10180,Call of Duty: Modern Warfare 2,836
76561198102087487,730,Counter-Strike: Global Offensive,4432
nic2339,355180,Codename CURE,35
beatstarz,230050,DLC Quest,171
CRUVOD,12360,FlatOut: Ultimate Carnage,1835
PigdogGetSome,232090,Killing Floor 2,629
76561198013565069,377160,Fallout 4,5975
kungfungus,221380,Age of Empires II: HD Edition,1556
Makurii,730,Counter-Strike: Global Offensive,58371
76561198078840415,730,Counter-Strike: Global Offensive,36260
fergieandjesus,1250,Killing Floor,894
76561198031013164,65980,Sid Meier's Civilization: Beyond Earth,53610
MonsterImported,235800,Audiosurf 2,474
76561198055609345,1250,Killing Floor,4919
76561198071542886,730,Counter-Strike: Global Offensive,63631
Cokemania,730,Counter-Strike: Global Offensive,32145
76561198086918051,230410,Warframe,8947
76561198034940671,550,Left 4 Dead 2,7915
deathbreath220,250900,The Binding of Isaac: Rebirth,7197
15934,270210,Melody's Escape,1538
captainjaydo,730,Counter-Strike: Global Offensive,79523
76561198081496844,6060,STAR WARS™ Battlefront™ II,419
76561198060678051,202970,Call of Duty: Black Ops II,774
76561198011004336,203140,Hitman: Absolution,4291
76561198018739984,232090,Killing Floor 2,7144
Gabo9,730,Counter-Strike: Global Offensive,3557
IceCreamMan2169,202970,Call of Duty: Black Ops II,30
kage1996,245550,Free to Play,76
76561198055938832,250320,The Wolf Among Us,5167
SomeGuyThatPlaysGames,230410,Warframe,26202
76561198042165187,332800,Five Nights at Freddy's 2,177
76561198121979833,209870,Blacklight: Retribution,20
lewisbigd,500,Left 4 Dead,48
payback_theheist,369580,NotGTAV,130
nutinme,730,Counter-Strike: Global Offensive,34369
76561198112249349,730,Counter-Strike: Global Offensive,58402
SmokaBluntos,230050,DLC Quest,298
Feel_Good_Inc,730,Counter-Strike: Global Offensive,49981
Djangod,20,Team Fortress Classic,77
Epula_Daug,230410,Warframe,50961
iAmTheRealSven,550,Left 4 Dead 2,816
76561198048230501,230410,Warframe,49826
76561198071178936,1250,Killing Floor,121841
DARKSOULSPVPPPP,202970,Call of Duty: Black Ops II,621
SpExXkRiWestPacIsDeadLongLive,340,Half-Life 2: Lost Coast,75
SHated14,730,Counter-Strike: Global Offensive,11920
izanamiau,240,Counter-Strike: Source,58174
76561197995192202,1250,Killing Floor,18368
CriticalTiming,310370,The Way of Life Free Edition,15
tortamais,730,Counter-Strike: Global Offensive,42203
Jellofacey,730,Counter-Strike: Global Offensive,149693
76561198084686700,230410,Warframe,11424
76561198072830087,550,Left 4 Dead 2,943
76561198085050651,253980,Enclave,28
Tinathin,1250,Killing Floor,588
Kito7,204100,Max Payne 3,2746
FriendshipwithJake,34900,Bad Rats,32
76561198066279729,38210,Roogoo,15
76561198092819016,730,Counter-Strike: Global Offensive,42036
stionk,730,Counter-Strike: Global Offensive,25298
mc_razza,730,Counter-Strike: Global Offensive,32848
sh31tf4c3,1250,Killing Floor,11424
DPKarter43,730,Counter-Strike: Global Offensive,87499
Dascuugen,331600,ONE PIECE PIRATE WARRIORS 3,803
jedjezzah,730,Counter-Strike: Global Offensive,66669
Markodevil,250900,The Binding of Isaac: Rebirth,28299
danny065,300,Day of Defeat: Source,13374
76561198065663621,730,Counter-Strike: Global Offensive,126363
PshychedSubstance,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",26
SuperCoziPrower,550,Left 4 Dead 2,2943
76561198070509799,220,Half-Life 2,311
dannysfatass,230410,Warframe,5513
76561198013261893,8930,Sid Meier's Civilization V,11566
76561198043305211,232090,Killing Floor 2,11192
76561198016951092,207610,The Walking Dead,939
76561198079671154,237110,Mortal Kombat Komplete Edition,459
SambaWarKiddo,55230,Saints Row: The Third,7171
pesterChum,65930,The Bureau: XCOM Declassified,2023
76561198042111289,45760,Ultra Street Fighter IV,20665
76561198046958203,35420,Killing Floor Mod: Defence Alliance 2,558
76561198054970463,70,Half-Life,762
ButtBurger2,261030,The Walking Dead: Season Two,906
TomWays,730,Counter-Strike: Global Offensive,25177
4545451111,230410,Warframe,5792
originaldog,240,Counter-Strike: Source,3255
76561198081353023,204100,Max Payne 3,753
Gaaaaary,214490,Alien: Isolation,364
altitude54,730,Counter-Strike: Global Offensive,49829
Namey5,13570,Tom Clancy's Splinter Cell: Chaos Theory,527
Aurora99,1250,Killing Floor,16961
CadetCupcake,550,Left 4 Dead 2,8030
76561198071488355,730,Counter-Strike: Global Offensive,36472
GoonzaalooX,730,Counter-Strike: Global Offensive,17324
brutusthebumble,230410,Warframe,39786
stionk,550,Left 4 Dead 2,6299
76561198077248859,730,Counter-Strike: Global Offensive,91019
YogPoz,12900,Audiosurf,3726
Zombiepig950,550,Left 4 Dead 2,9935
ONIEK25,730,Counter-Strike: Global Offensive,17784
nitr0ticwolf,22320,The Elder Scrolls III: Morrowind,838
homieknight99,730,Counter-Strike: Global Offensive,13234
TomBlack,42700,Call of Duty: Black Ops,1821
voldemosh,232090,Killing Floor 2,794
TheRealChris02,10,Counter-Strike,619
nz_killahz,730,Counter-Strike: Global Offensive,17898
helenangel,36150,Westward,200
76561198028728868,11450,Overlord,902
76561198094579576,200510,XCOM: Enemy Unknown,4157
76561198103845573,730,Counter-Strike: Global Offensive,25640
76561198058904881,22370,Fallout 3 - Game of the Year Edition,6584
Kingretroofswagland,550,Left 4 Dead 2,2660
VBDJCHDVGMIF,550,Left 4 Dead 2,2215
Castor_E,230410,Warframe,9494
76561198045940593,200510,XCOM: Enemy Unknown,4483
Joshua12345195,239350,Spelunky,3818
76561198159891952,10180,Call of Duty: Modern Warfare 2,525
76561198029771387,268050,The Evil Within,2246
76561198084144935,24960,Battlefield: Bad Company 2,562
mrfefe,281370,Real Horror Stories Ultimate Edition,161
76561198063816800,301640,Zombie Army Trilogy,642
solesdn,550,Left 4 Dead 2,4630
1011001,730,Counter-Strike: Global Offensive,32871
lachyS,730,Counter-Strike: Global Offensive,60312
vixieys,730,Counter-Strike: Global Offensive,14199
OfficialAlang,200170,Worms Revolution,144
76561198100835850,730,Counter-Strike: Global Offensive,29126
76561198063000481,261030,The Walking Dead: Season Two,549
76561198158100654,1250,Killing Floor,5692
EGGSaus,55150,"Warhammer 40,000 Space Marine",1752
Bonk_Cure,550,Left 4 Dead 2,3681
eliteboy,730,Counter-Strike: Global Offensive,33149
76561198055894293,34030,Napoleon: Total War,931
Br0wni3,730,Counter-Strike: Global Offensive,118813
14372193,203290,America's Army: Proving Grounds,326
76561198045296161,12140,Max Payne,114
elkpodeush,24240,PAYDAY: The Heist,2221
76561198089861671,730,Counter-Strike: Global Offensive,54812
wallopin-websnappers,323470,DRAGON BALL XENOVERSE,24794
76561198070346631,200510,XCOM: Enemy Unknown,11568
Aidenthegod,730,Counter-Strike: Global Offensive,49521
76561198050721825,34900,Bad Rats,225
BillyDatKid,2620,Call of Duty,1407
WillZENex,730,Counter-Strike: Global Offensive,55191
ErrorT3rm1n4l,730,Counter-Strike: Global Offensive,8496
76561198065120027,730,Counter-Strike: Global Offensive,6991
76561198047247007,250900,The Binding of Isaac: Rebirth,12764
76561198029310996,15620,"Warhammer® 40,000™: Dawn of War® II",6129
PurpleYoshi_2Bees,730,Counter-Strike: Global Offensive,28101
76561198015050660,221380,Age of Empires II: HD Edition,10780
SponsoredByBenQ,730,Counter-Strike: Global Offensive,104101
76561198056288386,730,Counter-Strike: Global Offensive,34490
76561198083780235,730,Counter-Strike: Global Offensive,62476
GoodOldJacob,310370,The Way of Life Free Edition,9
alfie_cee,245550,Free to Play,82
76561198063951820,332800,Five Nights at Freddy's 2,90
uglypotatolol,730,Counter-Strike: Global Offensive,54445
BananaCar,313160,Farming Simulator 15,5129
SMGOP,730,Counter-Strike: Global Offensive,17602
jett1234,240,Counter-Strike: Source,3450
ImM4RK5M4N,730,Counter-Strike: Global Offensive,134850
BrainsAccount,380,Half-Life 2: Episode One,619
darkn64,207610,The Walking Dead,1438
dickspitarm,730,Counter-Strike: Global Offensive,38544
76561198094024364,222750,Wargame: AirLand Battle,159
chillio,730,Counter-Strike: Global Offensive,128186
76561198037888300,344770,fault - milestone two side:above,307
SkinnyPirate,2990,FlatOut 2,248
dojija,730,Counter-Strike: Global Offensive,92291
76561198075773650,51100,Tactical Intervention,467
76561198062586581,730,Counter-Strike: Global Offensive,16238
flippy12343,550,Left 4 Dead 2,16716
bastson,40800,Super Meat Boy,230
GhosTboNEs22,730,Counter-Strike: Global Offensive,22654
76561198070821401,265550,Dead Rising 3,786
camo88,240,Counter-Strike: Source,484
Sotrung,292120,FINAL FANTASY XIII,533
Terminator_Mitch,209650,Call of Duty: Advanced Warfare,85
ScORpioET,550,Left 4 Dead 2,4028
76561198095394823,17390,Spore,612
Foxxy346,10130,TimeShift,844
lawidia,237110,Mortal Kombat Komplete Edition,3599
MemeMeisterMatt,224760,FEZ,743
76561198068408128,377160,Fallout 4,5538
76561198023971448,9480,Saints Row 2,8007
Jasrad,209160,Call of Duty: Ghosts,314
best_luck_ever,730,Counter-Strike: Global Offensive,22515
communiggersunite,34900,Bad Rats,106
76561198050786131,24960,Battlefield: Bad Company 2,383
elnixo,730,Counter-Strike: Global Offensive,38546
Moyi2706,550,Left 4 Dead 2,203
JustGetShrektGaming,730,Counter-Strike: Global Offensive,14642
yungwarez,240,Counter-Strike: Source,66350
reservegoalie,7940,Call of Duty 4: Modern Warfare,393
Thatcola,21100,F.E.A.R. 3,323
ANUUCHEEKIBREEKIUVDAMKI,550,Left 4 Dead 2,12400
cypher_1,730,Counter-Strike: Global Offensive,104068
dependancy,730,Counter-Strike: Global Offensive,119419
maverick1126,230410,Warframe,74404
furryfoxes,1250,Killing Floor,2569
therealtomschuster,230410,Warframe,29092
76561198040968420,730,Counter-Strike: Global Offensive,30107
JugglerShang,273350,Evolve Stage 2,496
76561198032400276,40800,Super Meat Boy,690
jennacolman,8870,BioShock Infinite,557
ActionMedic,380,Half-Life 2: Episode One,1286
apexnao,730,Counter-Strike: Global Offensive,62743
76561198054772649,730,Counter-Strike: Global Offensive,31875
76561198064975700,330830,Tales from the Borderlands,1139
winnieafg,730,Counter-Strike: Global Offensive,27841
xenial,230410,Warframe,23
LordfegonIV,231430,Company of Heroes 2,1784
simonrem,250900,The Binding of Isaac: Rebirth,6488
91169696969,207610,The Walking Dead,858
76561198046958203,24240,PAYDAY: The Heist,1705
bunnycarrots,550,Left 4 Dead 2,13768
tresneaky,7940,Call of Duty 4: Modern Warfare,2724
76561198055096033,214950,Total War: ROME II - Emperor Edition,9406
koshara,207610,The Walking Dead,2034
76561198084906493,10680,Aliens vs. Predator,41
76561198028482615,214950,Total War: ROME II - Emperor Edition,24843
jefferyjefferson,340,Half-Life 2: Lost Coast,44
76561198084246673,232090,Killing Floor 2,3537
dpskipper,252530,OMSI 2,957
gigipig,1250,Killing Floor,3310
whiteruby3,550,Left 4 Dead 2,582
Dimah36,730,Counter-Strike: Global Offensive,37856
76561197968167449,232090,Killing Floor 2,4958
hyperwes,8930,Sid Meier's Civilization V,25504
dinomartinelli,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,545
76561198041122979,1250,Killing Floor,1175
76561198040899282,221380,Age of Empires II: HD Edition,1635
Letachal,220,Half-Life 2,1771
gigi_buffon,730,Counter-Strike: Global Offensive,46883
Delicous_Cookies,34900,Bad Rats,115
fazerumbagulho,730,Counter-Strike: Global Offensive,62434
76561198068121871,730,Counter-Strike: Global Offensive,33023
OneEyedWolf,55230,Saints Row: The Third,5056
-SatansLittleHelper-,730,Counter-Strike: Global Offensive,33822
76561198089848099,550,Left 4 Dead 2,1972
len66,730,Counter-Strike: Global Offensive,108947
KILLERamateur,10,Counter-Strike,18177
76561198088367955,550,Left 4 Dead 2,1262
Shifty_Powers,1250,Killing Floor,2488
DigitalAlarm,730,Counter-Strike: Global Offensive,21379
76561198081291077,230410,Warframe,753
76561198042170355,330830,Tales from the Borderlands,6634
76561198060795144,213610,Sonic Adventure™ 2 ,1036
Zigzagvin,202970,Call of Duty: Black Ops II,1936
Playerize,34900,Bad Rats,115
76561198042465147,12100,Grand Theft Auto III,295
76561198006487501,345650,Without Within,30
HOGANKWOK,252530,OMSI 2,98197
MegazeroBlaze,730,Counter-Strike: Global Offensive,15345
76561198108415635,6900,Hitman: Codename 47,18
nitrorupe,6060,STAR WARS™ Battlefront™ II,9605
smuji-chan,1250,Killing Floor,169
76561198061363239,3900,Sid Meier's Civilization IV,2034
Xavierdotcom,730,Counter-Strike: Global Offensive,22978
SupermanSocks17,200510,XCOM: Enemy Unknown,1983
1011001,250900,The Binding of Isaac: Rebirth,2983
76561198146807323,730,Counter-Strike: Global Offensive,9011
Thumbzzy,55230,Saints Row: The Third,3666
76561198064335789,6910,Deus Ex: Game of the Year Edition,618
76561198076844104,230410,Warframe,17668
OneHundredvz,730,Counter-Strike: Global Offensive,30390
judgefudge101,256190,Enemy Front,6
blablabla174,730,Counter-Strike: Global Offensive,71558
Carlitosclabounclavito,8600,RACE 07,146
DonnyTheDealer,230410,Warframe,22259
Turtleeex3,45760,Ultra Street Fighter IV,1976
FakeTaxiServicesAU,333930,Dirty Bomb,942
76561197998873955,9200,RAGE,6164
