release_date,generos,playtime_forever
2009,Action,1742
2009,Action,4716
2009,Action,4080
2009,Action,1577
2009,Action,3193
2009,Action,10049
2009,Action,6934
2009,Action,4844
2009,Action,1330
2009,Action,1210
2009,Action,633
2009,Action,4370
2009,Action,20504
2009,Action,1271
2009,Action,34037
2009,Action,2558
2009,Action,1058
2009,Action,5670
2009,Action,8148
2009,Action,1214
2009,Action,12842
2009,Action,575
2009,Action,787
2009,Action,8259
2009,Action,45365
2009,Action,3752
2009,Action,8429
2009,Action,3180
2009,Action,27928
2009,Action,1564
2009,Action,2583
2009,Action,8912
2009,Action,2646
2009,Action,2140
2009,Action,2188
2009,Action,1834
2009,Action,375
2009,Action,451
2009,Action,6129
2009,Action,2645
2009,Action,4306
2009,Action,5602
2009,Action,4763
2009,Action,11801
2009,Action,13132
2009,Action,5692
2009,Action,3310
2009,Action,160
2009,Action,2113
2009,Action,7689
2009,Action,761
2009,Action,875
2009,Action,1280
2009,Action,169
2009,Action,5457
2009,Action,390
2009,Action,11424
2009,Action,3382
2009,Action,18475
2009,Action,357
2009,Action,9875
2009,Action,1139
2009,Action,588
2009,Action,2194
2009,Action,10272
2009,Action,4224
2009,Action,10643
2009,Action,20170
2009,Action,21173
2009,Action,20015
2009,Action,2145
2009,Action,13212
2009,Action,10389
2009,Action,1272
2009,Action,4569
2009,Action,2346
2009,Action,1387
2009,Action,13883
2009,Action,3522
2009,Action,2900
2009,Action,18776
2009,Action,2488
2009,Action,1106
2009,Action,772
2009,Action,37893
2009,Action,6932
2009,Action,263
2009,Action,5648
2009,Action,218
2009,Action,3319
2009,Action,5844
2009,Action,1774
2009,Action,9139
2009,Action,90114
2009,Action,2494
2009,Action,3289
2009,Action,4385
2009,Action,4919
2009,Action,3672
2009,Action,1389
2009,Action,1083
2009,Action,35638
2009,Action,4371
2009,Action,7557
2009,Action,2939
2009,Action,450
2009,Action,2797
2009,Action,14803
2009,Action,152
2009,Action,2437
2009,Action,1525
2009,Action,465
2009,Action,6530
2009,Action,920
2009,Action,98
2009,Action,1631
2009,Action,7482
2009,Action,204
2009,Action,137
2009,Action,1293
2009,Action,1509
2009,Action,14689
2009,Action,2711
2009,Action,990
2009,Action,1505
2009,Action,549
2009,Action,8572
2009,Action,15779
2009,Action,2402
2009,Action,1116
2009,Action,1225
2009,Action,6900
2009,Action,2109
2009,Action,2224
2009,Action,4351
2009,Action,681
2009,Action,1243
2009,Action,951
2009,Action,2649
2009,Action,1699
2009,Action,4506
2009,Action,726
2009,Action,3509
2009,Action,3326
2009,Action,1611
2009,Action,13749
2009,Action,9792
2009,Action,631
2009,Action,1002
2009,Action,119
2009,Action,88
2009,Action,31
2009,Action,241
2009,Strategy,4476
2009,Strategy,820
2009,Strategy,14
2009,Strategy,8555
2009,Strategy,608
2005,Action,135
2009,Strategy,313
2009,Strategy,2586
2007,Simulation,27
2007,Racing,3124
2009,Strategy,780
2009,Strategy,388
2009,Strategy,6129
2009,Strategy,458
2009,Strategy,933
2009,Strategy,2446
2009,Strategy,55
2009,Strategy,234
2009,Strategy,212
2009,Strategy,307
2009,Strategy,56
2009,Strategy,17375
2009,Strategy,8713
2009,Strategy,6185
2009,Strategy,1975
2009,Strategy,9510
2009,Strategy,15146
2009,Strategy,5499
2009,Strategy,1022
2009,Strategy,11474
2009,Strategy,4230
2009,Strategy,4230
2009,Strategy,4230
2009,Strategy,4230
2009,Strategy,6179
2009,Strategy,5996
2009,Strategy,19388
2009,Strategy,274
2009,Strategy,1710
2009,Strategy,11212
2009,Strategy,16617
2009,Strategy,11445
2009,Strategy,994
2009,Strategy,2172
2009,Strategy,7116
2009,Strategy,5189
2009,Strategy,9191
2009,Strategy,1818
2009,Strategy,4455
2009,Strategy,2146
2009,Strategy,3429
2009,Strategy,3273
2009,Strategy,5095
2009,Strategy,26998
2009,Casual,23
2009,RPG,419
2007,Strategy,10076
2008,RPG,7611
2008,RPG,7190
2008,RPG,901
2008,RPG,1013
2008,RPG,6
2008,RPG,2338
2008,RPG,1510
2008,RPG,985
2008,RPG,852
2008,RPG,24103
2008,RPG,470
2008,RPG,6180
2008,RPG,1039
2008,RPG,5084
2008,RPG,7004
2008,RPG,94
2008,RPG,1157
2008,RPG,3941
2008,RPG,2572
2008,RPG,672
2008,RPG,3405
2008,RPG,2406
2008,RPG,734
2008,RPG,550
2008,Adventure,1095
2008,Action,12599
2008,Action,915
2008,Action,48
2008,Action,1374
2008,Action,214
2008,Action,132
2008,Action,764
2008,Action,7825
2008,Action,4405
2008,Action,8580
2008,Action,803
2008,Action,2410
2008,Action,460
2008,Action,3786
2008,Action,1878
2008,Action,1404
2008,Action,5851
2008,Action,592
2008,Action,635
2008,Action,3622
2008,Action,772
2008,Action,5954
2008,Action,793
2008,Action,330
2008,Action,6478
2008,Action,973
2008,Action,9411
2008,Action,1227
2008,Action,3880
2008,Action,7830
2008,Action,33291
2008,Action,1818
2008,Action,5560
2008,Action,5560
2008,Action,5560
2008,Action,5560
2008,Action,9892
2008,Action,1328
2008,Action,1391
2008,Action,13442
2008,Action,5812
2008,Action,8997
2008,Action,2225
2008,Action,4483
2008,Action,768
2008,Action,5981
2008,Action,4029
2008,Action,1347
2008,Action,3208
2008,Action,2637
2008,Action,1221
2008,Action,4195
2008,Action,5168
2008,Action,4982
2008,Action,481
2008,Action,118
2008,Action,5869
2008,Action,5054
2008,Action,16887
2008,Action,8154
2008,Action,2830
2008,Action,1572
2008,Action,3585
2008,Adventure,142
2008,Simulation,196
2008,Simulation,5335
2008,Simulation,3274
2008,Simulation,1163
2008,Simulation,6259
2008,Simulation,132
2008,Simulation,1414
2008,Simulation,315
2008,Simulation,6974
2008,Simulation,372
2008,Simulation,5188
2008,Simulation,1130
2008,Simulation,1855
2008,Simulation,16250
2008,Simulation,2359
2008,Simulation,1096
2008,Simulation,1640
2008,Simulation,367
2008,Simulation,1999
2008,Simulation,1402
2008,Simulation,129
2008,Simulation,1838
2008,Simulation,1993
2008,Simulation,445
2008,Simulation,509
2008,Simulation,1096
2008,Simulation,1369
2008,Simulation,2141
2008,Simulation,3454
2008,Simulation,2087
2008,Simulation,612
2008,Simulation,1113
2001,Action,885
2008,Racing,471
2008,Racing,9058
2008,Racing,583
2008,Racing,28
2008,Racing,334
2008,Racing,81
2008,Racing,266
2008,Racing,850
2008,Racing,212
2008,Racing,1385
2008,Action,550
2008,Action,1214
2008,Action,625
2008,Action,880
2008,Racing,769
2008,Racing,10488
2008,Racing,2688
2007,Action,355
2007,Action,488
2007,Action,304
2007,Action,304
2007,Action,304
2007,Action,304
2007,Action,1613
2007,Action,328
2007,Action,782
2007,Action,2425
2007,Action,90
2007,Action,260
2007,Action,1744
2007,Action,578
2007,Action,285
2007,Action,214
2007,Action,573
2007,Action,359
2007,Action,959
2007,Action,378
2007,Action,867
2007,Action,328
2007,Action,162
2007,Action,223
2007,Action,1315
2007,Action,299
2007,Action,405
2007,Action,697
2007,Action,330
2007,Action,596
2007,Action,80
2007,Action,1508
2007,Action,717
2007,Action,1426
2007,Action,176
2007,Action,656
2007,Action,1807
2007,Action,1937
2007,Action,95
2007,Action,431
2007,Action,427
2007,Action,188
2007,Action,228
2007,Action,570
2007,Action,204
2007,Action,1101
2007,Action,614
2007,Action,606
2007,Action,147
2007,Action,2965
2007,Action,58
2007,Action,253
2007,Action,956
2007,Action,342
2007,Action,227
2007,Action,239
2007,Action,277
2007,Action,397
2007,Action,622
2007,Action,43
2007,Action,396
2007,Action,211
2007,Action,849
2007,Action,321
2007,Action,29
2007,Action,3
2007,Action,952
2007,Action,145
2007,Action,374
2007,Action,296
2007,Action,1
2007,Action,1070
2007,Action,1714
2007,Action,1108
2007,Action,727
2007,Action,128
2007,Action,580
2007,Action,433
2007,Action,361
2007,Action,139
2007,Action,532
2007,Action,462
2007,Action,91
2007,Action,270
2007,Action,237
2007,Action,190
2007,Action,412
2007,Action,369
2007,Action,174
2007,Action,439
2006,Action,51
2006,Strategy,678
2008,Indie,5794
2008,Indie,494
2008,Indie,328
2008,Indie,1049
2008,Indie,1081
2008,Indie,183
2008,Indie,1417
2008,Indie,894
2008,Indie,896
2008,Indie,2204
2008,Indie,216
2008,Indie,41
2008,Indie,792
2008,Indie,470
2008,Indie,12074
2008,Indie,360
2008,Indie,2154
2008,Indie,1674
2008,Indie,10687
2008,Indie,502
2008,Indie,238
2008,Indie,30
2008,Indie,728
2008,Indie,516
2008,Indie,3726
2008,Indie,1120
2008,Indie,125
2008,Indie,217
2008,Indie,663
2008,Indie,1047
2008,Indie,515
2008,Indie,117
2008,Indie,218
2008,Indie,1248
2006,Action,861
2008,Strategy,831
2008,Strategy,2146
2008,Strategy,1176
2008,Strategy,2480
2008,Strategy,2625
2008,Strategy,7831
2008,Strategy,18006
2008,Strategy,10188
2007,Racing,11700
2007,Racing,3797
2007,Racing,79
2007,Racing,146
2007,Racing,282
2007,Casual,708
2007,Casual,38
2007,Casual,42
2007,Casual,116
2007,Casual,62
2007,Strategy,970
2007,Strategy,30897
2004,Indie,966
2004,Action,1119
2004,Action,0
2004,Action,763
1999,Action,377
1999,Action,21
2005,Action,145
1990,Action,21
1990,Action,16
1990,Action,28
1990,Action,77
2007,Action,715
2007,Action,0
2007,Action,1338
2007,Action,1025
2007,Action,1061
2007,Action,1426
2007,Action,305
2007,Action,901
2007,Action,291
2007,Action,752
2007,Action,309
2007,Action,900
2007,Action,88
2007,Action,1
2007,Action,1267
2007,Action,285
2007,Action,10
2007,Action,316
2007,Action,12
2007,Action,587
2007,Action,1955
2007,Action,393
2007,Action,393
2007,Action,393
2007,Action,393
2007,Action,46
2007,Action,2367
2007,Action,1471
2007,Action,2724
2007,Action,4339
2007,Action,1694
2007,Action,532
2007,Action,4687
2007,Action,1993
2007,Action,2605
2007,Action,1957
2007,Action,3422
2007,Action,408
2007,Action,285
2007,Action,398
2007,Casual,134
2007,Casual,74
2007,Casual,19633
2007,Casual,212
2006,Action,0
2006,Action,55
2006,Action,214
2006,Action,101
2006,Action,22
2000,Action,18
2000,Action,134
2002,Action,227
2002,Action,1111
2002,Action,181
2007,Action,23
1998,Action,718
1998,Action,641
2006,Action,720
2006,Action,1430
2006,Action,316
2006,Action,978
2006,Action,384
2006,Action,752
2006,Action,408
2006,Action,979
2006,Action,644
2006,Action,1241
2006,Action,12366
2006,Action,1039
2004,Action,4025
2004,Action,3140
2004,Action,1416
2004,Action,4332
2004,Action,951
2004,Action,672
2004,Action,54
2000,Action,897
2000,Action,3634
2000,Action,639
2000,Action,47
2000,Action,7056
2000,Action,836
2000,Action,8392
2000,Action,84
2000,Action,503
2000,Action,618
2000,Action,1877
2000,Action,2001
2000,Action,2939
2000,Action,7320
2000,Action,2042
2007,Casual,3331
2007,Casual,1069
2007,Casual,187
2003,Action,1407
2003,Action,1407
2003,Action,1407
2003,Action,1407
2003,Action,959
2003,Action,654
2005,Action,928
2005,Action,25613
2005,Action,260
2005,Action,1002
2005,Action,2801
2005,Action,116
2005,Action,112
2005,Action,824
2005,Action,4347
2005,Action,1112
2005,Action,595
2005,Action,338
2004,Action,448
2001,Strategy,1097
2001,Strategy,885
2001,Strategy,1092
2005,Strategy,363
2005,Strategy,2034
2005,Strategy,1146
2005,Strategy,78
2006,Strategy,1739
2006,Strategy,593
2006,Strategy,4696
2006,Strategy,1860
2006,Strategy,3058
2006,Strategy,1910
2006,Strategy,4374
2006,Strategy,569
2006,Strategy,16812
2006,Strategy,9348
2006,Strategy,1964
2006,Strategy,12998
2006,Strategy,5720
2006,Strategy,8716
2006,Strategy,16585
2006,Strategy,18348
2004,Action,94
2004,Action,11941
2004,Action,5426
2004,Action,3791
2004,Action,22027
2004,Action,30673
2004,Action,2072
2004,Action,290
2004,Action,604
2004,Action,1880
2004,Action,7418
2004,Action,24523
2004,Action,25816
2004,Action,2258
2004,Action,1391
2004,Action,484
2004,Action,484
2004,Action,484
2004,Action,484
2004,Action,18040
2004,Action,6012
2004,Action,11521
2004,Action,30124
2004,Action,32550
2004,Action,1334
2004,Action,1234
2004,Action,16644
2004,Action,6059
2004,Action,2048
2004,Action,182
2004,Action,156186
2004,Action,4018
2004,Action,16011
2004,Action,16678
2004,Action,10031
2004,Action,2261
2004,Action,699
2004,Action,1096
2004,Action,5840
2004,Action,116211
2004,Action,3450
2004,Action,21460
2004,Action,655
2004,Action,34271
2004,Action,33542
2004,Action,401
2004,Action,106679
2004,Action,14526
2004,Action,38478
2004,Action,485
2004,Action,6458
2004,Action,1533
2004,Action,1874
2004,Action,463
2004,Action,695
2004,Action,299
2004,Action,1683
2004,Action,66350
2004,Action,165374
2004,Action,25455
2004,Action,9601
2004,Action,83063
2004,Action,19536
2004,Action,4888
2004,Action,7534
2004,Action,58174
2004,Action,10584
2004,Action,105019
2004,Action,23101
2004,Action,7219
2004,Action,71769
2004,Action,24013
2004,Action,10558
2004,Action,26067
2004,Action,1338
2004,Action,50074
2004,Action,11635
2004,Action,88918
2004,Action,1993
2004,Action,32747
2004,Action,4144
2004,Action,5468
2004,Action,5236
2004,Action,50703
2004,Action,16266
2004,Action,1061
2004,Action,3820
2004,Action,70634
2004,Action,631
2004,Action,9967
2004,Action,7177
2004,Action,6083
2004,Action,3273
2004,Action,2319
2004,Action,1509
2004,Action,4455
2004,Action,2637
2004,Action,9916
2004,Action,6912
2004,Action,12284
2004,Action,1271
2004,Action,30775
2004,Action,5557
2004,Action,474
2004,Action,8145
2004,Action,1066
2004,Action,1109
2004,Action,4646
2004,Action,3987
2004,Action,239
2004,Action,17543
2004,Action,3931
2004,Action,1286
2004,Action,11300
2004,Action,10170
2004,Action,3255
2004,Action,390
2004,Action,33398
2004,Action,1689
2004,Action,57468
2004,Action,21311
2004,Action,11939
2004,Action,1078
2004,Action,150
2004,Action,15
2004,Action,35761
2004,Action,1619
2004,Action,45861
2004,Action,67478
2004,Action,28628
2004,Action,29659
2004,Action,3547
2004,Action,73625
2004,Action,13422
2004,Action,8143
2004,Action,14501
2004,Action,8
2004,Action,37842
2004,Action,219
2004,Action,5577
2004,Action,9855
2004,Action,49562
2004,Action,138549
2004,Action,52325
2004,Action,64959
2004,Action,56442
2004,Action,65464
2004,Action,82276
2004,Action,7903
2004,Action,45
2004,Action,22676
2004,Action,513
2004,Action,4438
2004,Action,5170
2004,Action,5884
2004,Action,2990
2004,Action,29122
2004,Action,1182
2004,Action,16736
2004,Action,3993
2004,Action,2701
2004,Action,25173
2004,Action,6722
2004,Action,2062
2004,Action,11092
2004,Action,44826
2004,Action,3777
2004,Action,6896
2004,Action,24290
2004,Action,52977
2004,Action,922
2004,Action,78
2004,Action,8084
2004,Action,4787
2004,Action,27791
2004,Action,7414
2004,Action,1835
2004,Action,12341
2004,Action,2464
2004,Action,2416
2004,Action,1326
2004,Action,1933
2004,Action,437
2004,Action,2682
2004,Action,1356
2004,Action,2237
2004,Action,149
2004,Action,29871
2004,Action,13206
2004,Action,239
2004,Action,1420
2004,Action,55
2004,Action,6048
2004,Action,1715
2004,Action,32407
2004,Action,113
2004,Action,215
2004,Action,342
2004,Action,40
2004,Action,688
2004,Action,2476
2004,Action,805
2004,Action,1745
2004,Action,2966
2004,Action,645
2004,Action,143168
2004,Action,11620
2004,Action,54
2004,Action,10
2004,Action,667
2004,Action,461
2004,Action,41
2004,Action,124
2004,Action,11714
2004,Action,4118
2004,Action,1057
2004,Action,654
2004,Action,197
2004,Action,1211
2004,Action,1771
2004,Action,1771
2004,Action,1771
2004,Action,1771
2004,Action,901
2004,Action,2123
2004,Action,1599
2004,Action,921
2004,Action,869
2004,Action,135
2004,Action,3060
2004,Action,788
2004,Action,1755
2004,Action,7332
2004,Action,636
2004,Action,733
2004,Action,372
2004,Action,2333
2004,Action,1609
2004,Action,4469
2004,Action,1700
2004,Action,4919
2004,Action,2040
2004,Action,1016
2004,Action,8181
2004,Action,1031
2004,Action,3397
2004,Action,1322
2004,Action,2399
2004,Action,1242
2004,Action,138
2004,Action,368
2004,Action,9474
2004,Action,3540
2004,Action,2436
2004,Action,1120
2004,Action,327
2004,Action,670
2004,Action,1374
2004,Action,913
2004,Action,1119
2004,Action,203
2004,Action,1070
2004,Action,2351
2004,Action,1436
2004,Action,600
2004,Action,1056
2004,Action,718
2004,Action,1236
2004,Action,2940
2004,Action,3808
2004,Action,12125
2004,Action,1874
2004,Action,1211
2004,Action,311
2004,Action,4459
2004,Action,1599
2004,Action,1169
2004,Action,1912
2004,Action,660
2004,Action,328
2004,Action,690
2004,Action,969
2004,Action,1369
2004,Action,779
2004,Action,380
2004,Action,3914
2004,Action,1478
2004,Action,990
2004,Action,814
2004,Action,900
2004,Action,2865
2004,Action,3206
2004,Action,804
2004,Action,594
2004,Action,1146
2004,Action,4675
2004,Action,4739
2004,Action,6469
2004,Action,393
2004,Action,1193
2004,Action,1615
2004,Action,912
2004,Action,1597
2004,Action,758
2004,Action,600
2004,Action,1887
2004,Action,1237
2004,Action,47
2004,Action,173
2004,Action,575
2004,Action,228
2004,Action,754
2004,Action,1364
2004,Action,947
2004,Action,212
2004,Action,1155
2004,Action,1281
2004,Action,101
2004,Action,784
2004,Action,3104
2004,Action,544
2004,Action,114
2004,Action,756
2004,Action,1225
2004,Action,390
2004,Action,3351
2004,Action,1150
2004,Action,2173
2004,Action,1070
2004,Action,512
2004,Action,699
2004,Action,73
2004,Action,73
2004,Action,73
2004,Action,73
2004,Action,594
2004,Action,403
2004,Action,2152
2004,Action,2952
2004,Action,844
2004,Action,5889
2004,Action,3920
2004,Action,726
2004,Action,746
2004,Action,979
2004,Action,861
2004,Action,339
2004,Action,478
2004,Action,890
2004,Action,31
2004,Action,423
2004,Action,6262
2004,Action,168
2004,Action,500
2004,Action,2028
2004,Action,1153
2004,Action,972
2004,Action,137
2004,Action,886
2004,Action,901
2004,Action,1575
2004,Action,1055
2004,Action,226
2004,Action,3632
2004,Action,630
2004,Action,1696
2004,Action,136
2004,Action,840
2004,Action,2153
2004,Action,97
2004,Action,1095
2004,Action,1126
2004,Action,753
2004,Action,339
2004,Action,139
2004,Action,2088
2004,Action,1159
2004,Action,1250
2004,Action,2830
2004,Action,1365
2004,Action,930
2004,Action,527
2004,Action,1289
2004,Action,3902
2004,Action,5041
2004,Action,1347
2004,Action,3230
2004,Action,1021
2005,RPG,852
2005,RPG,744
2005,RPG,677
2005,Action,19
2005,Action,75
2005,Action,45
2005,Action,46
2005,Action,44
2005,Action,18
2005,Action,95
2005,Action,41
2005,Action,157
2005,Action,48
2005,Action,41
2005,Action,581
2005,Action,0
2006,Action,1361
2006,Action,517
2006,Strategy,45
2006,Action,141
2006,Action,8
2006,Action,176
2006,Action,1269
2006,Action,1286
2006,Action,82
2006,Action,274
2006,Action,12
2006,Action,374
2006,Action,183
2006,Action,520
2006,Action,599
2006,Action,166
2006,Action,298
2006,Action,5
2006,Action,619
2006,Strategy,15
2006,Casual,217
2006,Casual,178
2006,Casual,156
2006,Casual,41
2006,Casual,180
2006,Casual,448
2006,Casual,923
2006,Casual,278
1999,Action,40
1999,Action,2906
1999,Action,50121
1999,Action,91
1999,Action,410
1999,Action,77
1999,Action,690
1999,Action,533
1999,Action,44
1999,Action,17010
1999,Action,260
1999,Action,170
1999,Action,27
1999,Action,336
1999,Action,31
1999,Action,867
2000,Action,405
2000,Action,82
2000,Action,65
2000,Action,100
2000,Action,0
2000,Action,45
2000,Action,68
2000,Action,14
2000,Action,24336
2000,Action,3895
2000,Action,10113
2000,Action,264
2000,Action,54
2000,Action,1457
2000,Action,441
2000,Action,827
2000,Action,144786
2000,Action,566
2000,Action,46711
2000,Action,33731
2000,Action,15246
2000,Action,6186
2000,Action,73
2000,Action,11215
2000,Action,18177
2000,Action,15479
2000,Action,481
2000,Action,1349
2000,Action,14248
2000,Action,61951
2000,Action,619
